id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,is_weekend,month,peak_hour_flag,is_night,is_holiday,event_window,event_window_code,location_cluster,distance_to_nearest_junction_km,distance_to_nearest_corridor_km,is_major_corridor,event_path_distance_km,contains_water,contains_tree,contains_accident,contains_rally,contains_breakdown,contains_pothole,contains_closure,event_type_encoded,event_cause_encoded,priority_encoded,veh_type_encoded,status_encoded,corridor_encoded,junction_encoded,zone_encoded,tfidf_accident,tfidf_congestion,tfidf_construction,tfidf_others,tfidf_pot_holes,tfidf_procession,tfidf_public_event,tfidf_road_conditions,tfidf_starting_problem,tfidf_starting_problem_vehicle_breakdown,tfidf_tree_fall,tfidf_unknown,tfidf_unknown_accident,tfidf_unknown_pot_holes,tfidf_unknown_tree_fall,tfidf_unknown_vehicle_breakdown,tfidf_unknown_water_logging,tfidf_vehicle_breakdown,tfidf_vehicle_breakdown_vehicle_breakdown,tfidf_water_logging,severity_score,severity,severity_encoded,congestion_impact_score,affected_radius,corridor_historical_avg_duration,corridor_historical_avg_severity,corridor_historical_event_frequency,corridor_historical_avg_impact,junction_historical_avg_duration,junction_historical_avg_severity,junction_historical_event_frequency,junction_historical_avg_impact,location_cluster_historical_avg_duration,location_cluster_historical_avg_severity,location_cluster_historical_event_frequency,location_cluster_historical_avg_impact,corridor_rolling_impact_30d,junction_rolling_impact_30d,location_cluster_rolling_impact_30d,historical_impact_score,safe_corridor_avg_duration,safe_corridor_avg_severity,safe_corridor_avg_impact,safe_corridor_event_frequency,safe_corridor_rolling_impact_30d,safe_junction_avg_duration,safe_junction_avg_severity,safe_junction_avg_impact,safe_junction_event_frequency,safe_junction_rolling_impact_30d,safe_location_cluster_avg_duration,safe_location_cluster_avg_severity,safe_location_cluster_avg_impact,safe_location_cluster_event_frequency,safe_location_cluster_rolling_impact_30d,tfidf_safe_accident,tfidf_safe_congestion,tfidf_safe_construction,tfidf_safe_others,tfidf_safe_pot_holes,tfidf_safe_procession,tfidf_safe_public_event,tfidf_safe_road_conditions,tfidf_safe_starting_problem,tfidf_safe_starting_problem_vehicle_breakdown,tfidf_safe_tree_fall,tfidf_safe_unknown,tfidf_safe_unknown_accident,tfidf_safe_unknown_pot_holes,tfidf_safe_unknown_tree_fall,tfidf_safe_unknown_vehicle_breakdown,tfidf_safe_unknown_water_logging,tfidf_safe_vehicle_breakdown,tfidf_safe_vehicle_breakdown_vehicle_breakdown,tfidf_safe_water_logging,recommended_personnel,recommended_barricades,deployment_risk_index,deployment_tier
FKID000154,unplanned,12.9145447,77.5650079,12.9145447,77.5650079,"2nd Cross Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",,road_conditions,0,2024-01-31 22:05:42.862000+00:00,2024-01-31 22:15:52.665888+00:00,active,1,2024-01-31 22:15:52.665888+00:00,,unknown,bwssb_work_in_progress,unknown,,orr_west_1,high,,,,2024-01-31 22:06:30.914659+00:00,,1,FKUSR00121,FKUSR00001,,,,banashankari,,FKKG000115,,,,,,,,,unknown,unknown,10.163398133333336,22,2,0,1,0,1,0,night,4,0,0.1404207223411149,0.1076034875649674,1,0.0,0,0,0,0,0,0,0,1,10,0,10,0,18,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,46.27,0.9,976.8095397315476,1.375,168,69.14303571428572,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,67.39487804878048,65.86446570972886,66.30240452616691,69.36,1082.38948640502,1.3855421686746987,69.73710843373495,83.0,68.46146341463414,1008.3265831383702,0.9591598599766628,64.30151691948659,1714.0,65.86411483253589,938.8186324640145,1.0776299879081015,65.20041596130592,4135.0,66.32399575671853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,3,Medium
FKID000158,planned,12.9762232,77.6016656,12.9762232,77.6016656,"St Marks Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,construction,0,2024-01-31 22:25:30.936000+00:00,2024-01-31 22:55:30.936000+00:00,closed,0,2024-01-31 22:48:09.127136+00:00,,unknown,off_road_bmtc_bus,unknown,,old_madras_road,high,,,,2024-01-31 22:26:55.849218+00:00,,1,FKUSR00124,FKUSR00001,,,,cubbon_park,,FKKG000118,,,,,,,,,unknown,unknown,30.0,22,2,0,1,0,1,0,night,4,0,0.0174335136573918,0.8042018414371199,1,0.0,0,0,0,0,0,0,0,0,2,0,10,1,13,277,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,48.75,0.9,668.8291854577947,1.376425855513308,263,69.49433460076045,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,67.87688524590163,65.83151757188499,66.28811748053786,82.45,579.9411462427861,1.3582089552238805,68.65358208955224,134.0,68.42803278688525,1007.7445637885131,0.9591836734693877,64.2910029154519,1715.0,65.89741214057509,938.59410266848,1.0776112185686655,65.19583897485494,4136.0,66.31731068648266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,3,Medium
FKID000164,unplanned,12.9943131,77.617972,12.9943131,77.617972,"Assayee Road, Sham Mansion Apartment, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",,pot_holes,0,2024-01-31 23:07:48.509000+00:00,2024-04-06 06:52:12.152261+00:00,closed,1,2024-04-06 06:52:12.153103+00:00,,unknown,3_feet_width_1_foot_deep,unknown,,unknown,low,,,,2024-01-31 23:22:36.886331+00:00,,1,FKUSR00130,FKUSR00001,,,,pulikeshinagar_f_town,,FKKG000124,,,,FKUSR00130,2024-04-06 06:52:12.152261+00:00,,,,unknown,unknown,10080.0,23,2,0,1,0,1,0,night,4,0,0.2243370737562557,1.88833342907127,0,0.0,0,0,0,0,0,1,0,1,6,1,10,1,20,277,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,65.0,0.6,3353.881849291666,0.7,20,48.746500000000005,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,37.23222222222223,65.85803514376997,66.31384560906517,47.8,1128.968547151852,0.3333333333333333,37.23222222222222,9.0,37.23222222222222,1007.1747825741841,0.9592074592074592,64.28194638694639,1716.0,65.83151757188499,938.3744763444122,1.0775924583031182,65.1918636693256,4137.0,66.30078611898017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,2,Low
FKID000162,unplanned,12.94819783,77.53467664,12.94819783,77.53467664,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,others,0,2024-01-31 23:11:54.561000+00:00,2024-01-31 23:27:12.818970+00:00,closed,0,2024-01-31 23:27:12.819449+00:00,,unknown,vehicle_starting_problem,unknown,,mysore_road,high,,,,2024-01-31 23:12:26.829380+00:00,,1,FKUSR00128,FKUSR00001,,,,byatarayanapura,,FKKG000122,,,,FKUSR00128,2024-01-31 23:27:12.818970+00:00,,,,unknown,unknown,15.3042995,23,2,0,1,0,1,0,night,4,0,0.4667682290479846,3.774303888231181,1,0.0,0,0,0,0,0,0,0,1,5,0,10,1,10,277,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,46.91,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.77492063492063,65.82781499202552,66.30011323425336,71.3,569.1579937615351,1.3894736842105264,69.44105263157894,380.0,72.11,1012.4588974358182,0.959231217239371,64.28236458940012,1717.0,65.83019138755981,940.5836656928066,1.0775737071048817,65.19181730304494,4138.0,66.29986553432414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,3,Medium
FKID000175,unplanned,12.9228317,77.6575101,12.9228317,77.6575101,"Outer Ring Road, SM Industrial Estate, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",,vehicle_breakdown,0,2024-01-31 23:49:58.354000+00:00,2024-02-01 02:35:47.556336+00:00,closed,1,2024-02-01 02:35:47.556336+00:00,,unknown,agar_to_ibbluru_junction_cluch_problem_traffic_slow_moving_sir,lcv,FKN00GL0070,orr_east_1,high,,,,2024-01-31 23:51:08.136836+00:00,,1,FKUSR00125,FKUSR00001,,,,bellandur,,FKKG000119,,,,,,,,,unknown,unknown,165.82003893333334,23,2,0,1,0,1,0,night,4,0,0.810738443386269,2.238350877861549,1,0.0,0,0,0,0,1,0,0,1,13,0,4,1,14,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,65.73,0.9,807.4184427430328,1.4385245901639343,244,70.74364754098362,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.18386363636364,65.83783094098884,66.3276133144476,67.77,1148.528431569399,1.5245901639344261,73.99647540983607,122.0,71.18431818181818,1011.8784814882422,0.959254947613504,64.27225261932479,1718.0,65.82781499202552,940.3601142634292,1.0775549649673835,65.18740033824596,4139.0,66.30496458923513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,10,3,Medium
FKID000166,planned,13.1511992,77.620242,13.1511992,77.620242,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",,construction,0,2024-02-01 00:08:01.156000+00:00,2024-02-01 06:07:46+00:00,closed,1,2024-02-01 00:39:55.772208+00:00,,unknown,namaste_sar_toyootaa_shooruum_near_tuvards_bemgaluuru_siti_towards_rood_kelasa_maaduttiddarimda_traaphik_muumemts_sloo_aagiruttade,unknown,,bellary_road_2,high,,,,2024-02-01 00:13:06.270526+00:00,,1,FKUSR00132,FKUSR00001,,,,chikkajala,,FKKG000126,,,,FKUSR00132,2024-02-01 00:39:55.771653+00:00,,,,unknown,unknown,359.7474,0,3,0,2,0,1,0,late_night,2,0,1.2285973587255032,6.290301779541766,1,0.0,0,0,0,0,0,0,0,0,2,0,10,1,3,277,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,High,2,90.0,1.25,623.9550017936675,1.482849604221636,379,72.46828496042217,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.6270238095238,65.87630573248407,66.36225212464589,82.45,633.059020118282,1.4801762114537445,72.30008810572687,227.0,71.6270238095238,1011.3863008933877,0.9592786503781268,64.27310063990693,1719.0,65.82765923566879,940.1730272887118,1.077536231884058,65.18753140096618,4140.0,66.3276133144476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9,5,High
FKID000178,unplanned,12.8895087,77.6408236,12.8895087,77.6408236,"Kudlu Road, Cadenza, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,0,2024-02-01 00:09:08.741000+00:00,2024-02-01 02:35:47.571804+00:00,closed,1,2024-02-01 02:35:47.571804+00:00,,unknown,bbmp_lorry_break_down_sir_traffic_normal_moving_sir,heavy_vehicle,FKN00GL0073,hosur_road,high,,,,2024-02-01 00:12:14.843141+00:00,,1,FKUSR00138,FKUSR00001,,,,hsr_layout,,FKKG000132,,,,,,,,,unknown,unknown,146.64718006666666,0,3,0,2,0,1,0,late_night,2,0,0.1362086642195328,3.945627963063072,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,7,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,63.33,0.9,810.2986791096197,1.4026845637583891,298,68.18771812080537,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,77.94698113207546,65.87225755166932,66.36010615711253,67.77,1061.4245603423076,1.4285714285714286,68.32412087912088,182.0,78.22207547169812,1011.0074410672868,0.9598837209302326,64.28805813953488,1720.0,65.86608903020667,940.0328617182485,1.0777589954117364,65.19352330354987,4141.0,66.34436659589527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,10,3,Medium
FKID000179,unplanned,12.8895337,77.640687,12.8895337,77.640687,"Kudlu Road, Cadenza, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,0,2024-02-01 00:15:20.557000+00:00,2024-02-01 02:35:47.583028+00:00,closed,1,2024-02-01 02:35:47.583028+00:00,,unknown,location_lorry_break_down_traffic_normal_moving_sir,heavy_vehicle,FKN00GL0073,hosur_road,high,,,,2024-02-01 00:16:55.596103+00:00,,1,FKUSR00138,FKUSR00001,,,,hsr_layout,,FKKG000132,,,,,,,,,unknown,unknown,140.4504338,0,3,0,2,0,1,0,late_night,2,0,0.1230161719334993,3.9354341200327294,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,7,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,62.56,0.9,810.2986791096197,1.4026845637583891,298,68.18771812080537,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,77.66203703703704,65.867,66.3626397735315,67.77,1056.4257768435339,1.4262295081967213,68.29683060109289,183.0,77.9462962962963,1010.5051980335851,0.9599070307960488,64.28750145264381,1721.0,65.86206349206348,939.8413151992596,1.0777402221149204,65.19307339449541,4142.0,66.36010615711253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,9,3,Medium
FKID000182,unplanned,12.8894616,77.6407007,12.8894616,77.6407007,"Kudlu Road, Cadenza, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,0,2024-02-01 00:17:50.913000+00:00,2024-02-01 02:35:47.596047+00:00,closed,1,2024-02-01 02:35:47.596047+00:00,,unknown,person_lorry_break_down_sir_traffic_normal_moving,heavy_vehicle,FKN00GL0073,hosur_road,high,,,,2024-02-01 00:19:08.543400+00:00,,1,FKUSR00138,FKUSR00001,,,,hsr_layout,,FKKG000132,,,,,,,,,unknown,unknown,137.94471745,0,3,0,2,0,1,0,late_night,2,0,0.1219504950027978,3.943027957525802,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,7,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,62.24,0.9,810.2986791096197,1.4026845637583891,298,68.18771812080537,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,77.38163636363636,65.86125198098256,66.35972418670438,67.77,1051.4476499791667,1.423913043478261,68.26565217391304,184.0,77.66654545454546,1009.999939750058,0.9599303135888502,64.28649825783972,1722.0,65.85683042789223,939.6483654330517,1.0777214578807628,65.1924378469708,4143.0,66.35741867043848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,9,3,Medium
FKID000171,unplanned,12.9664142,77.5125512,12.9664142,77.5125512,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,0,2024-02-01 00:57:55.555000+00:00,2024-02-01 01:09:43.619479+00:00,closed,1,2024-02-01 01:09:43.620035+00:00,,unknown,starting_problem,truck,FKN00GL0067,non_corridor,low,Electric,Starting problem,10.0,2024-02-01 01:01:22.820624+00:00,,1,FKUSR00135,FKUSR00001,,,,jnanabharathi,,FKKG000129,,,,FKUSR00135,2024-02-01 01:09:43.619479+00:00,,,,unknown,unknown,11.80107465,0,3,0,2,0,1,0,late_night,2,0,1.0471713854794904,2.441096070355013,1,0.0,0,0,0,0,1,0,0,1,13,1,9,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860122610951053,0.6978582725561806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058664835569033,0.0,0.0,0,Low,0,31.48,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.92832432432433,65.80685126582279,66.335074204947,53.22,1172.9939698492637,0.507361963190184,57.55436196319018,1630.0,58.945639639639644,1009.4938136779165,0.9599535693557748,64.28531050493325,1723.0,65.85110759493669,939.4549041280364,1.0777027027027026,65.19172538610039,4144.0,66.35450883392225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860122610951053,0.6978582725561806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058664835569033,0.0,0.0,8,9,1,Low
FKID000173,unplanned,12.9641027,77.5700324,12.9641027,77.5700324,"Mysore Road, Church Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,0,2024-02-01 01:26:42.784000+00:00,2024-02-01 03:35:47.934252+00:00,closed,1,2024-02-01 03:35:47.934252+00:00,,unknown,good_afternoon_sir_bmtc_bus_excel_blade_cut_person_mechanic_bandidare_sir_control_room_ge_tiliside_astram_nalli_haakide_sir_traffic_slow_mument_ede_sir,bmtc_bus,FKN00GL0069,mysore_road,high,,,,2024-02-01 01:29:24.584278+00:00,,1,FKUSR00136,FKUSR00001,,,,chamarajpet,,FKKG000130,,,,,,,,,unknown,unknown,129.08583753333335,1,3,0,2,0,1,0,late_night,2,0,0.0147633003323662,0.4486689334315798,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,61.14,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.78833333333333,65.79947867298579,66.34380918727915,67.77,567.7043095246282,1.3884514435695539,69.38191601049868,381.0,71.77492063492063,1008.9151055926334,0.9593967517401392,64.26628190255221,1724.0,65.79680884676145,939.2311034454121,1.0774427020506634,65.18359227985525,4145.0,66.335074204947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,9,3,Medium
FKID000200,unplanned,12.9532283,77.538385,12.9532283,77.538385,"KR Market Road, Kavika Layout, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,0,2024-02-01 01:44:18.975000+00:00,2024-02-01 04:35:48.083482+00:00,closed,1,2024-02-01 04:35:48.083482+00:00,,unknown,sensor_problem_off_road_sir,heavy_vehicle,FKN00GL0089,west_of_chord_road,high,,,,2024-02-01 01:45:00.316023+00:00,,1,FKUSR00154,FKUSR00001,,,,byatarayanapura,,FKKG000148,,,,,,,,,unknown,unknown,171.48514136666665,1,3,0,2,0,1,0,late_night,2,0,0.2246504678941039,3.1984965356342947,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,22,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,66.44,0.9,965.3375271744252,1.362068965517241,174,68.94275862068966,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.9976,65.80048895899054,66.34387711864406,67.77,702.0241941899176,1.3580246913580247,69.48382716049382,81.0,71.34,1008.4050596401353,0.9594202898550724,64.2644695652174,1725.0,65.78946372239747,939.035699377416,1.077424023154848,65.18261698022191,4146.0,66.33140536723164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,8,3,Medium
FKID000176,unplanned,13.0378641,77.5222897,13.0378641,77.5222897,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,0,2024-02-01 01:56:47.544000+00:00,2024-02-01 03:23:05.299089+00:00,closed,1,2024-02-01 03:23:05.299599+00:00,,unknown,person,lcv,FKN00GL0071,tumkur_road,high,,,,2024-02-01 01:58:00.101615+00:00,,1,FKUSR00137,FKUSR00001,,,,peenya,,FKKG000131,,,,FKUSR00137,2024-02-01 03:23:05.299089+00:00,,,,unknown,unknown,86.29591815,1,3,0,2,0,1,0,late_night,2,0,0.0323854128734058,1.495921675124379,1,0.0,0,0,0,0,1,0,0,1,13,0,4,1,19,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,55.79,0.9,437.7830726101528,1.3187772925764192,458,67.22281659388646,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.04033707865169,65.74742902208202,66.32012005649717,67.77,399.565591764135,1.2827004219409284,65.90561181434599,237.0,69.06213483146067,1007.9201697685978,0.9594438006952491,64.26573001158748,1726.0,65.80048895899054,938.8506136388072,1.0774053532674222,65.18292018326501,4147.0,66.34387711864406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,9,3,Medium
FKID000188,unplanned,12.9928917,77.5854867,12.9928917,77.5854867,"Sankey Cross Road, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,0,2024-02-01 02:03:46.297000+00:00,2024-02-01 03:30:03.944545+00:00,closed,0,2024-02-01 03:30:14.508735+00:00,,unknown,private_bus_cluch_fail_vehicle_stopped_in_side_road_traffic_moving_side_road,private_bus,FKN00GL0081,bellary_road_1,high,,,,2024-02-01 02:07:22.377168+00:00,,1,FKUSR00145,FKUSR00001,,,,high_ground,,FKKG000139,,,,FKUSR00145,2024-02-01 03:30:03.944545+00:00,,,,unknown,unknown,86.29412574999999,2,3,0,2,0,1,0,late_night,2,0,0.6602221328268363,1.3617607362237307,1,0.0,0,0,0,0,1,0,0,1,13,0,6,1,2,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,55.79,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.715,65.73174803149607,66.31268877911079,67.77,623.2766299920783,1.4074074074074074,70.53466049382716,324.0,70.03846153846153,1007.3865135719456,0.9594672843080486,64.26082223508975,1727.0,65.78472440944883,938.6450797199333,1.0773866923818707,65.18065573770491,4148.0,66.33642907551165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,11,3,Medium
FKID000198,unplanned,12.9160564,77.6160829,12.9160564,77.6160829,"Outer Ring Road, 29th BTM Road Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,0,2024-02-01 02:28:23.501000+00:00,2024-02-01 04:35:48.119203+00:00,closed,1,2024-02-01 04:35:48.119203+00:00,,unknown,air_filter_black,bmtc_bus,FKN00GL0088,non_corridor,low,,,,2024-02-01 02:29:47.811720+00:00,,1,FKUSR00152,FKUSR00001,,,,mico_layout,,FKKG000146,,,,,,,,,unknown,unknown,127.41030338333331,2,3,0,2,0,1,0,late_night,2,0,0.0871339684020263,0.7078963955236611,1,0.0,0,0,0,0,1,0,0,1,13,1,1,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Low,0,45.93,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.904946043165474,65.70061320754718,66.3105151729005,53.22,1172.2820183500612,0.507050889025138,57.53837522992029,1631.0,58.89624100719425,1006.8534739956597,0.9594907407407407,64.25592013888888,1728.0,65.76900943396227,938.4396444454165,1.0773680404916848,65.17839238370692,4149.0,66.31268877911079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,8,1,Low
